provider_id,provider_name,provider_city,provider_state,provider_zip_code,ms_drg_definition,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments
330216,Newburgh General Hospital 216,Newburgh,NY,12550,"393 - Esophagitis, Gastroenteritis & Misc Digest Disorders w CC",7,51748.33,22123.83,18387.14
330164,Queens General Hospital 164,Queens,NY,11355,293 - Heart Failure & Shock w/o CC/MCC,55,30247.94,7887.7,7303.53
330113,Stony Brook General Hospital 113,Stony Brook,NY,11790,470 - Major Joint Replacement w/o MCC,32,49731.46,14669.31,11686.41
330170,Ithaca General Hospital 170,Ithaca,NY,14850,378 - Gastrointestinal Hemorrhage w CC,40,61697.5,23040.7,17279.7
330282,Bronx General Hospital 282,Bronx,NY,10451,"392 - Esophagitis, Gastroenteritis & Misc Digest Disorders w MCC",64,76570.24,16091.29,12875.88
330101,Mount Kisco General Hospital 101,Mount Kisco,NY,10549,"405 - Pancreas, Liver & Shunt Procedures w MCC",78,74834.75,19479.08,16155.89
330250,Ithaca General Hospital 250,Ithaca,NY,14850,684 - Renal Failure w/o CC/MCC,102,71362.79,22377.27,18618.22
330130,Ithaca General Hospital 130,Ithaca,NY,14850,554 - Medical Back Problems w/o CC/MCC,83,82586.59,22370.43,20026.86
330081,New York General Hospital 81,New York,NY,10001,469 - Major Joint Replacement w MCC,72,159905.05,32127.0,26474.85
330247,Buffalo General Hospital 247,Buffalo,NY,14215,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",58,28322.66,7734.18,6234.89
330223,Schenectady General Hospital 223,Schenectady,NY,12305,194 - Simple Pneumonia & Pleurisy w MCC,30,30328.41,10842.65,8633.55
330133,New Rochelle General Hospital 133,New Rochelle,NY,10801,250 - Perc Cardiovasc Proc w Non-Drug-Eluting Stent w/o MCC,41,36438.84,12779.14,10286.8
330166,Albany General Hospital 166,Albany,NY,12208,690 - Kidney & Urinary Tract Infections w/o MCC,41,39122.56,16277.81,12894.39
330238,Huntington General Hospital 238,Huntington,NY,11743,"406 - Pancreas, Liver & Shunt Procedures w CC",67,32392.08,6425.11,5577.56
330103,Schenectady General Hospital 103,Schenectady,NY,12305,329 - Major Small & Large Bowel Procedures w MCC,52,40907.46,8765.06,8240.96
330107,Auburn General Hospital 107,Auburn,NY,13021,690 - Kidney & Urinary Tract Infections w/o MCC,66,32673.42,10519.07,8552.05
330173,New Rochelle General Hospital 173,New Rochelle,NY,10801,194 - Simple Pneumonia & Pleurisy w MCC,66,37514.45,7113.85,6166.83
330162,Bronx General Hospital 162,Bronx,NY,10451,689 - Kidney & Urinary Tract Infections w MCC,12,48271.8,15130.32,12956.33
330254,Poughkeepsie General Hospital 254,Poughkeepsie,NY,12601,641 - Nutritional & Misc Metabolic Disorders w/o MCC,85,53868.01,19174.7,16938.66
330257,Riverhead General Hospital 257,Riverhead,NY,11901,469 - Major Joint Replacement w MCC,74,105106.81,36550.08,30349.99
330213,New Rochelle General Hospital 213,New Rochelle,NY,10801,689 - Kidney & Urinary Tract Infections w MCC,39,78990.95,23787.18,19742.48
330145,Watertown General Hospital 145,Watertown,NY,13601,177 - Respiratory Infections & Inflammations w MCC,1,93296.65,27638.29,24936.23
330094,Poughkeepsie General Hospital 94,Poughkeepsie,NY,12601,"406 - Pancreas, Liver & Shunt Procedures w CC",30,34459.63,8662.32,7060.09
330169,Syracuse General Hospital 169,Syracuse,NY,13210,"392 - Esophagitis, Gastroenteritis & Misc Digest Disorders w MCC",78,53186.64,17914.52,15630.26
330020,New Hyde Park General Hospital 20,New Hyde Park,NY,11040,"394 - Esophagitis, Gastroenteritis & Misc Digest Disorders w/o CC/MCC",40,23904.39,7081.17,6424.76
330176,Newburgh General Hospital 176,Newburgh,NY,12550,377 - Gastrointestinal Hemorrhage w MCC,50,29313.07,9798.59,8735.32
330172,Yonkers General Hospital 172,Yonkers,NY,10701,194 - Simple Pneumonia & Pleurisy w MCC,53,41947.67,7238.46,5645.48
330215,Middletown General Hospital 215,Middletown,NY,10940,"406 - Pancreas, Liver & Shunt Procedures w CC",47,35939.69,11189.87,9652.85
330038,Huntington General Hospital 38,Huntington,NY,11743,293 - Heart Failure & Shock w/o CC/MCC,63,39927.64,9153.8,7805.47
330007,Buffalo General Hospital 7,Buffalo,NY,14215,554 - Medical Back Problems w/o CC/MCC,27,97215.43,35205.9,30243.67
330129,Syracuse General Hospital 129,Syracuse,NY,13210,684 - Renal Failure w/o CC/MCC,74,96301.83,40743.1,36037.1
330166,Albany General Hospital 166,Albany,NY,12208,439 - Disorders of Pancreas Except Malignancy w MCC,101,121182.84,25768.07,21622.97
330005,Staten Island General Hospital 5,Staten Island,NY,10314,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",47,30012.83,3784.12,3299.76
330116,Patchogue General Hospital 116,Patchogue,NY,11772,871 - Septicemia or Severe Sepsis w MCC,84,120144.41,28785.65,25157.13
330271,Bayside General Hospital 271,Bayside,NY,11361,195 - Simple Pneumonia & Pleurisy w CC,33,23041.73,5515.94,4561.91
330270,Flushing General Hospital 270,Flushing,NY,11354,178 - Respiratory Infections & Inflammations w CC,57,67355.43,15328.16,14174.82
330248,Rochester General Hospital 248,Rochester,NY,14607,178 - Respiratory Infections & Inflammations w CC,58,103217.33,44710.18,37180.22
330177,Riverhead General Hospital 177,Riverhead,NY,11901,640 - Nutritional & Misc Metabolic Disorders w MCC,37,136841.5,28998.33,24311.35
330049,Syracuse General Hospital 49,Syracuse,NY,13210,293 - Heart Failure & Shock w/o CC/MCC,63,36261.54,9603.1,8038.17
330167,Buffalo General Hospital 167,Buffalo,NY,14215,"407 - Pancreas, Liver & Shunt Procedures w/o CC/MCC",78,20472.16,7159.18,5775.3
330186,Elmira General Hospital 186,Elmira,NY,14901,872 - Septicemia or Severe Sepsis w/o MCC,73,81487.23,26696.81,25826.03
330011,White Plains General Hospital 11,White Plains,NY,10601,641 - Nutritional & Misc Metabolic Disorders w/o MCC,22,48757.29,18435.71,16269.93
330031,Bayside General Hospital 31,Bayside,NY,11361,378 - Gastrointestinal Hemorrhage w CC,55,43154.6,10793.99,9035.14
330107,Auburn General Hospital 107,Auburn,NY,13021,439 - Disorders of Pancreas Except Malignancy w MCC,91,82509.68,24124.77,23341.12
330042,Bronx General Hospital 42,Bronx,NY,10451,640 - Nutritional & Misc Metabolic Disorders w MCC,82,98429.8,38033.91,32578.17
330192,Forest Hills General Hospital 192,Forest Hills,NY,11375,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",64,30545.41,7118.94,5902.22
330176,Newburgh General Hospital 176,Newburgh,NY,12550,"394 - Esophagitis, Gastroenteritis & Misc Digest Disorders w/o CC/MCC",84,25173.43,6377.57,5282.35
330289,Syracuse General Hospital 289,Syracuse,NY,13210,378 - Gastrointestinal Hemorrhage w CC,57,48030.2,17376.96,15384.96
330076,Patchogue General Hospital 76,Patchogue,NY,11772,439 - Disorders of Pancreas Except Malignancy w MCC,29,101036.39,32434.64,29687.88
330282,Bronx General Hospital 282,Bronx,NY,10451,391 - G.I. Obstruction w/o CC/MCC,76,42889.89,18358.05,16476.41
330053,New Rochelle General Hospital 53,New Rochelle,NY,10801,292 - Heart Failure & Shock w CC,67,71344.32,22948.56,20996.43
330286,Albany General Hospital 286,Albany,NY,12208,378 - Gastrointestinal Hemorrhage w CC,78,38180.07,7121.92,5821.17
330187,Auburn General Hospital 187,Auburn,NY,13021,682 - Renal Failure w MCC,18,75729.63,26703.19,24378.92
330101,Mount Kisco General Hospital 101,Mount Kisco,NY,10549,247 - Perc Cardiovasc Proc w Drug-Eluting Stent w MCC or 4+ Vessels/Stents,41,75962.09,23827.4,20452.08
330281,New York General Hospital 281,New York,NY,10001,872 - Septicemia or Severe Sepsis w/o MCC,54,120957.91,27374.07,23528.95
330178,Garden City General Hospital 178,Garden City,NY,11530,"392 - Esophagitis, Gastroenteritis & Misc Digest Disorders w MCC",30,48467.71,18175.38,16164.1
330230,Flushing General Hospital 230,Flushing,NY,11354,640 - Nutritional & Misc Metabolic Disorders w MCC,27,105209.48,21987.96,19560.6
330068,Melville General Hospital 68,Melville,NY,11747,872 - Septicemia or Severe Sepsis w/o MCC,44,100321.57,39271.46,33016.96
330160,Plainview General Hospital 160,Plainview,NY,11803,"282 - Acute Myocardial Infarction, Discharged Alive w/o CC/MCC",88,63590.89,23940.86,18733.61
330187,Auburn General Hospital 187,Auburn,NY,13021,248 - Perc Cardiovasc Proc w Drug-Eluting Stent w/o MCC,61,126498.92,49349.31,46756.24
330047,Buffalo General Hospital 47,Buffalo,NY,14215,194 - Simple Pneumonia & Pleurisy w MCC,57,30990.09,13102.9,12450.65
330129,Syracuse General Hospital 129,Syracuse,NY,13210,469 - Major Joint Replacement w MCC,38,116812.68,53008.13,43178.01
330072,Forest Hills General Hospital 72,Forest Hills,NY,11375,684 - Renal Failure w/o CC/MCC,56,85369.29,31744.96,25579.92
330226,Elmira General Hospital 226,Elmira,NY,14901,391 - G.I. Obstruction w/o CC/MCC,109,40508.93,17233.0,16193.08
330016,Newburgh General Hospital 16,Newburgh,NY,12550,638 - Diabetes w CC,45,81028.54,25383.14,21572.62
330040,Plainview General Hospital 40,Plainview,NY,11803,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,85,113015.13,48972.75,43787.51
330247,Buffalo General Hospital 247,Buffalo,NY,14215,194 - Simple Pneumonia & Pleurisy w MCC,43,41664.97,11538.82,10012.86
330196,Patchogue General Hospital 196,Patchogue,NY,11772,292 - Heart Failure & Shock w CC,67,67904.24,18960.48,16735.75
330002,Bronx General Hospital 2,Bronx,NY,10451,"394 - Esophagitis, Gastroenteritis & Misc Digest Disorders w/o CC/MCC",60,27196.34,6851.15,5900.24
330105,Watertown General Hospital 105,Watertown,NY,13601,247 - Perc Cardiovasc Proc w Drug-Eluting Stent w MCC or 4+ Vessels/Stents,77,112321.22,19709.26,15764.13
330226,Elmira General Hospital 226,Elmira,NY,14901,179 - Respiratory Infections & Inflammations w/o CC/MCC,52,21783.07,6322.64,4547.74
330275,Mineola General Hospital 275,Mineola,NY,11501,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,113,100027.99,26571.42,21228.78
330191,Bayside General Hospital 191,Bayside,NY,11361,684 - Renal Failure w/o CC/MCC,38,92798.54,27932.88,24540.16
330052,Yonkers General Hospital 52,Yonkers,NY,10701,682 - Renal Failure w MCC,67,79100.31,18851.87,17377.52
330016,Newburgh General Hospital 16,Newburgh,NY,12550,872 - Septicemia or Severe Sepsis w/o MCC,64,87142.44,36314.71,29912.64
330088,Rochester General Hospital 88,Rochester,NY,14607,871 - Septicemia or Severe Sepsis w MCC,51,102864.82,41982.5,40244.41
330074,Great Neck General Hospital 74,Great Neck,NY,11021,"405 - Pancreas, Liver & Shunt Procedures w MCC",83,75234.97,24947.28,20903.56
330114,Great Neck General Hospital 114,Great Neck,NY,11021,689 - Kidney & Urinary Tract Infections w MCC,70,52484.17,13358.75,10268.58
330207,Buffalo General Hospital 207,Buffalo,NY,14215,"394 - Esophagitis, Gastroenteritis & Misc Digest Disorders w/o CC/MCC",74,23040.48,6720.55,6087.85
330027,Auburn General Hospital 27,Auburn,NY,13021,682 - Renal Failure w MCC,81,75761.02,23158.4,18827.21
330198,Huntington General Hospital 198,Huntington,NY,11743,"405 - Pancreas, Liver & Shunt Procedures w MCC",70,72999.43,15644.82,13610.5
330055,Middletown General Hospital 55,Middletown,NY,10940,390 - G.I. Obstruction w CC,17,102032.83,26750.71,21253.96
330202,Bronx General Hospital 202,Bronx,NY,10451,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",125,49029.38,11428.56,10185.82
330269,Jamaica General Hospital 269,Jamaica,NY,11432,554 - Medical Back Problems w/o CC/MCC,77,86911.69,33219.34,24577.17
330276,Patchogue General Hospital 276,Patchogue,NY,11772,391 - G.I. Obstruction w/o CC/MCC,40,45497.26,13327.83,10247.0
330174,Poughkeepsie General Hospital 174,Poughkeepsie,NY,12601,"405 - Pancreas, Liver & Shunt Procedures w MCC",60,83032.48,30610.22,27092.04
330256,Newburgh General Hospital 256,Newburgh,NY,12550,439 - Disorders of Pancreas Except Malignancy w MCC,11,107907.37,47080.85,41774.8
330262,Troy General Hospital 262,Troy,NY,12180,377 - Gastrointestinal Hemorrhage w MCC,46,42748.52,10953.5,9426.11
330001,New York General Hospital 1,New York,NY,10001,689 - Kidney & Urinary Tract Infections w MCC,75,75181.46,17621.63,16867.38
330250,Ithaca General Hospital 250,Ithaca,NY,14850,440 - Disorders of Pancreas Except Malignancy w CC,52,114964.49,26566.65,21056.7
330274,Great Neck General Hospital 274,Great Neck,NY,11021,872 - Septicemia or Severe Sepsis w/o MCC,72,81150.62,11346.96,9237.85
330253,New Rochelle General Hospital 253,New Rochelle,NY,10801,639 - Diabetes w/o CC/MCC,9,24136.55,9352.68,7598.31
330126,Albany General Hospital 126,Albany,NY,12208,248 - Perc Cardiovasc Proc w Drug-Eluting Stent w/o MCC,53,99717.01,38929.04,34356.04
330221,Mount Kisco General Hospital 221,Mount Kisco,NY,10549,377 - Gastrointestinal Hemorrhage w MCC,34,35684.41,8187.48,6916.74
330219,Hicksville General Hospital 219,Hicksville,NY,11801,603 - Cellulitis w/o MCC,47,37742.2,13964.88,11912.52
330217,Riverhead General Hospital 217,Riverhead,NY,11901,440 - Disorders of Pancreas Except Malignancy w CC,22,124641.95,30323.06,25191.52
330123,Brooklyn General Hospital 123,Brooklyn,NY,11201,249 - Perc Cardiovasc Proc w Non-Drug-Eluting Stent w MCC,50,36980.89,7630.06,6518.54
330079,Bay Shore General Hospital 79,Bay Shore,NY,11706,602 - Cellulitis w MCC,82,64349.11,23056.15,17859.77
330052,Yonkers General Hospital 52,Yonkers,NY,10701,553 - Medical Back Problems w CC,90,21266.77,5235.85,4461.91
330023,Schenectady General Hospital 23,Schenectady,NY,12305,682 - Renal Failure w MCC,78,92542.41,13283.91,9929.48
330150,Flushing General Hospital 150,Flushing,NY,11354,683 - Renal Failure w CC,88,57172.74,21037.9,16797.33
330094,Poughkeepsie General Hospital 94,Poughkeepsie,NY,12601,178 - Respiratory Infections & Inflammations w CC,64,73585.61,21882.58,18570.76
330101,Mount Kisco General Hospital 101,Mount Kisco,NY,10549,179 - Respiratory Infections & Inflammations w/o CC/MCC,50,21709.42,6853.56,6456.7
330077,Smithtown General Hospital 77,Smithtown,NY,11787,554 - Medical Back Problems w/o CC/MCC,48,100085.99,28299.48,22763.64
330046,Albany General Hospital 46,Albany,NY,12208,439 - Disorders of Pancreas Except Malignancy w MCC,48,88596.38,21104.72,18804.45
330213,New Rochelle General Hospital 213,New Rochelle,NY,10801,602 - Cellulitis w MCC,72,48412.88,13293.91,11832.48
330110,Flushing General Hospital 110,Flushing,NY,11354,177 - Respiratory Infections & Inflammations w MCC,25,73649.19,20742.58,18537.04
330187,Auburn General Hospital 187,Auburn,NY,13021,469 - Major Joint Replacement w MCC,71,101851.17,28074.69,24165.49
330054,Poughkeepsie General Hospital 54,Poughkeepsie,NY,12601,291 - Heart Failure & Shock w MCC,64,77610.03,22128.59,18084.23
330212,Yonkers General Hospital 212,Yonkers,NY,10701,291 - Heart Failure & Shock w MCC,46,103516.52,37231.96,32420.01
330128,Rochester General Hospital 128,Rochester,NY,14607,292 - Heart Failure & Shock w CC,54,76180.14,25302.39,21909.55
330251,White Plains General Hospital 251,White Plains,NY,10601,684 - Renal Failure w/o CC/MCC,44,65317.26,16859.53,14809.74
330186,Elmira General Hospital 186,Elmira,NY,14901,638 - Diabetes w CC,73,81642.16,13252.04,11048.58
330048,Rochester General Hospital 48,Rochester,NY,14607,641 - Nutritional & Misc Metabolic Disorders w/o MCC,92,50434.84,8830.92,8033.58
330050,Ithaca General Hospital 50,Ithaca,NY,14850,"406 - Pancreas, Liver & Shunt Procedures w CC",63,39830.35,5600.95,4659.65
330255,Middletown General Hospital 255,Middletown,NY,10940,293 - Heart Failure & Shock w/o CC/MCC,53,28885.02,11132.57,10126.7
330234,Great Neck General Hospital 234,Great Neck,NY,11021,639 - Diabetes w/o CC/MCC,52,26733.5,3665.46,3099.88
330075,Mineola General Hospital 75,Mineola,NY,11501,"407 - Pancreas, Liver & Shunt Procedures w/o CC/MCC",1,15071.73,4095.37,3479.6
330191,Bayside General Hospital 191,Bayside,NY,11361,871 - Septicemia or Severe Sepsis w MCC,27,110222.36,29978.36,24634.07
330171,White Plains General Hospital 171,White Plains,NY,10601,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,72,131909.29,48091.81,38934.06
330144,Utica General Hospital 144,Utica,NY,13501,177 - Respiratory Infections & Inflammations w MCC,92,69544.03,28190.36,23914.88
330095,Middletown General Hospital 95,Middletown,NY,10940,683 - Renal Failure w CC,62,59013.53,17918.29,14869.41
330266,Elmira General Hospital 266,Elmira,NY,14901,"282 - Acute Myocardial Infarction, Discharged Alive w/o CC/MCC",78,64988.77,16282.98,14268.09
330164,Queens General Hospital 164,Queens,NY,11355,"406 - Pancreas, Liver & Shunt Procedures w CC",23,39443.74,6003.06,5791.98
330043,Brooklyn General Hospital 43,Brooklyn,NY,11201,390 - G.I. Obstruction w CC,43,94440.51,18349.02,16116.44
330101,Mount Kisco General Hospital 101,Mount Kisco,NY,10549,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,39,138861.01,50456.81,42891.71
330076,Patchogue General Hospital 76,Patchogue,NY,11772,682 - Renal Failure w MCC,25,84477.61,28309.22,25385.27
330228,Melville General Hospital 228,Melville,NY,11747,554 - Medical Back Problems w/o CC/MCC,85,77517.43,22886.23,18914.31
330187,Auburn General Hospital 187,Auburn,NY,13021,641 - Nutritional & Misc Metabolic Disorders w/o MCC,59,38253.54,10965.7,9615.32
330042,Bronx General Hospital 42,Bronx,NY,10451,"407 - Pancreas, Liver & Shunt Procedures w/o CC/MCC",30,35830.83,6521.03,5509.03
330056,Newburgh General Hospital 56,Newburgh,NY,12550,391 - G.I. Obstruction w/o CC/MCC,36,43297.05,15406.32,12628.57
330152,Forest Hills General Hospital 152,Forest Hills,NY,11375,441 - Disorders of Pancreas Except Malignancy w/o CC/MCC,66,122391.39,13772.22,11471.4
330209,Syracuse General Hospital 209,Syracuse,NY,13210,"393 - Esophagitis, Gastroenteritis & Misc Digest Disorders w CC",29,94038.44,12017.57,10161.76
330288,Rochester General Hospital 288,Rochester,NY,14607,179 - Respiratory Infections & Inflammations w/o CC/MCC,95,23974.96,7397.25,6170.46
330010,Ithaca General Hospital 10,Ithaca,NY,14850,689 - Kidney & Urinary Tract Infections w MCC,75,61348.84,24232.0,19506.01
330253,New Rochelle General Hospital 253,New Rochelle,NY,10801,"405 - Pancreas, Liver & Shunt Procedures w MCC",40,71687.08,24798.25,22720.05
330189,Jamaica General Hospital 189,Jamaica,NY,11432,331 - Major Small & Large Bowel Procedures w/o CC/MCC,39,90649.58,28639.7,25552.26
330109,Jamaica General Hospital 109,Jamaica,NY,11432,871 - Septicemia or Severe Sepsis w MCC,75,140510.27,50860.47,40153.6
330004,Queens General Hospital 4,Queens,NY,11355,"281 - Acute Myocardial Infarction, Discharged Alive w CC",35,46341.68,10450.91,8985.61
330013,New Rochelle General Hospital 13,New Rochelle,NY,10801,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",47,34851.28,10273.8,9349.2
330257,Riverhead General Hospital 257,Riverhead,NY,11901,"280 - Acute Myocardial Infarction, Discharged Alive w MCC",58,42203.04,12102.97,9559.6
330173,New Rochelle General Hospital 173,New Rochelle,NY,10801,248 - Perc Cardiovasc Proc w Drug-Eluting Stent w/o MCC,84,122502.81,40103.81,35309.8
330251,White Plains General Hospital 251,White Plains,NY,10601,"282 - Acute Myocardial Infarction, Discharged Alive w/o CC/MCC",39,69186.27,21242.1,17349.85
